loc_id	TAIR	ENTREZID
LOC110865210	AT3G26935	822311
LOC110865211	AT2G33730	817938
LOC110865212	AT3G12280	820408
LOC110865213	AT3G61110	825283
LOC110865214	AT5G13390	831180
LOC110865215	AT5G15790	831435
LOC110865216	AT4G22330	828328
LOC110865217	AT4G23490	828447
LOC110865218	AT3G45770	823720
LOC110865219	AT1G07880	837303
LOC110865220	AT1G31910	840081
LOC110865222	AT3G19870	821524
LOC110865223	AT3G19830	821520
LOC110865224	AT1G10870	837629
LOC110865227	AT5G44400	834466
LOC110865228	AT5G44400	834466
LOC110865229	AT4G22360	828331
LOC110865230	AT5G44400	834466
LOC110865231	AT1G21320	838729
LOC110865232	AT3G49320	824094
LOC110865233	AT4G27700	828884
LOC110865236	AT3G12120	820387
LOC110865237	AT5G13280	831169
LOC110865238	AT4G12590	826872
LOC110865239	AT3G12120	820387
LOC110865240	AT5G59960	836118
LOC110865241	AT5G59950	836117
LOC110865242	AT5G59870	836109
LOC110865243	AT3G45980	823741
LOC110865244	AT1G07770	837291
LOC110865246	AT1G60710	842365
LOC110865247	AT1G60710	842365
LOC110865248	AT1G60710	842365
LOC110865249	AT1G60710	842365
LOC110865251	AT1G60710	842365
LOC110865252	AT1G60710	842365
LOC110865254	AT3G46060	823749
LOC110865256	AT3G46080	823751
LOC110865257	AT3G55350	824701
LOC110865258	AT4G38180	829974
LOC110865259	AT3G46130	823756
LOC110865260	AT1G07730	2745746
LOC110865261	AT1G07740	837288
LOC110865262	AT5G59770	836098
LOC110865264	AT1G07670	837280
LOC110865265	AT3G14150	820632
LOC110865266	AT1G07820	837297
LOC110865267	AT5G60010	836123
LOC110865268	AT3G52590	824425
LOC110865269	AT5G48240	834877
LOC110865270	AT3G52600	824426
LOC110865271	AT2G36200	818192
LOC110865272	AT3G11540	820327
LOC110865273	AT3G58560	825025
LOC110865274	AT2G41970	818797
LOC110865276	AT2G42130	818813
LOC110865277	AT3G12120	820387
LOC110865281	AT3G12120	820387
LOC110865282	AT1G22150	838820
LOC110865283	AT2G30570	817606
LOC110865284	AT3G12120	820387
LOC110865285	AT3G12120	820387
LOC110865287	AT3G54000	824567
LOC110865288	AT2G30570	817606
LOC110865289	AT5G06820	830573
LOC110865290	AT3G56190	824785
LOC110865291	AT3G57880	824957
LOC110865292	AT5G20030	832125
LOC110865293	AT1G03030	839473
LOC110865294	AT2G42260	818827
LOC110865295	AT3G12180	820395
LOC110865300	AT4G11070	826708
LOC110865301	AT1G09630	837490
LOC110865303	AT1G70520	843389
LOC110865304	AT1G09830	837515
LOC110865305	AT3G02430	821304
LOC110865314	AT4G20010	827746
LOC110865320	AT3G54100	824577
LOC110865321	AT3G54050	824572
LOC110865322	AT3G54020	824569
LOC110865323	AT3G09250	820081
LOC110865324	AT2G29510	817500
LOC110865325	AT1G04240	839570
LOC110865326	AT3G54010	824568
LOC110865327	AT3G04890	819649
LOC110865328	AT4G08850	826456
LOC110865330	AT4G02580	828130
LOC110865331	AT2G37620	818339
LOC110865332	AT5G05090	830391
LOC110865336	AT5G04040	830283
LOC110865337	AT2G41450	818743
LOC110865338	AT4G02610	828226
LOC110865339	AT3G57190	824886
LOC110865340	AT5G07900	830684
LOC110865341	AT5G07900	830684
LOC110865343	AT5G02430	831780
LOC110865345	AT2G37585	818335
LOC110865346	AT3G57060	824873
LOC110865347	AT3G57050	824872
LOC110865348	AT2G37570	818333
LOC110865349	AT2G38840	818468
LOC110865350	AT2G41350	818733
LOC110865355	AT5G50640	835133
LOC110865357	AT2G29420	817491
LOC110865360	AT2G29420	817491
LOC110865361	AT2G29420	817491
LOC110865363	AT2G29420	817491
LOC110865364	AT2G29420	817491
LOC110865365	AT5G02310	830916
LOC110865366	AT3G63430	825518
LOC110865368	AT1G65440	842855
LOC110865369	AT5G13850	831231
LOC110865370	AT3G23590	821938
LOC110865371	AT3G56590	824826
LOC110865372	AT3G63410	825516
LOC110865375	AT4G27290	828837
LOC110865376	AT4G27290	828837
LOC110865377	AT4G27290	828837
LOC110865379	AT2G40840	818682
LOC110865380	AT2G40850	818683
LOC110865382	AT4G21410	827893
LOC110865383	AT4G08850	826456
LOC110865384	AT2G37900	818366
LOC110865385	AT3G53940	824561
LOC110865386	AT2G37840	818361
LOC110865387	AT3G53900	824557
LOC110865388	AT3G11397	2745881
LOC110865389	AT1G47380	841141
LOC110865391	AT3G55610	824727
LOC110865392	AT2G29420	817491
LOC110865393	AT2G29420	817491
LOC110865394	AT2G29420	817491
LOC110865395	AT3G09270	820083
LOC110865397	AT2G38080	818386
LOC110865398	AT2G38120	818390
LOC110865405	AT5G02020	831782
LOC110865406	AT4G03100	828092
LOC110865407	AT4G03080	828097
LOC110865408	AT5G01260	831794
LOC110865409	AT3G63010	825476
LOC110865415	AT1G03060	839323
LOC110865417	AT2G45550	819163
LOC110865418	AT3G63370	825512
LOC110865420	AT3G63430	825518
LOC110865422	AT3G54560	824621
LOC110865423	AT2G38840	818468
LOC110865424	AT5G64120	836533
LOC110865425	AT3G54110	824578
LOC110865426	AT3G56850	824852
LOC110865427	AT2G36730	818245
LOC110865428	AT2G29050	817453
LOC110865429	AT1G18850	838466
LOC110865430	AT5G16715	831533
LOC110865432	AT3G17910	821310
LOC110865433	AT1G08700	837391
LOC110865435	AT1G08680	837390
LOC110865438	AT5G17770	831645
LOC110865439	AT2G41000	818700
LOC110865440	AT3G56950	824862
LOC110865441	AT5G05070	830389
LOC110865442	AT5G35560	833521
LOC110865444	AT5G20540	832176
LOC110865445	AT2G19390	816458
LOC110865447	AT1G74960	843835
LOC110865448	AT5G20740	832197
LOC110865449	AT1G19230	838506
LOC110865451	AT2G26990	817241
LOC110865452	AT5G21090	832233
LOC110865453	AT5G45550	834591
LOC110865454	AT1G77550	844091
LOC110865455	AT2G05940	815147
LOC110865456	AT1G19110	838494
LOC110865457	AT1G23070	838915
LOC110865459	AT4G17830	827506
LOC110865460	AT2G35320	818099
LOC110865461	AT5G01660	830423
LOC110865465	AT3G13920	820605
LOC110865466	AT4G26100	828716
LOC110865467	AT1G60080	842303
LOC110865468	AT2G41740	818773
LOC110865469	AT5G01710	831693
LOC110865471	AT2G19540	816473
LOC110865472	AT4G32640	829399
LOC110865473	AT5G56900	835792
LOC110865476	AT2G42900	818891
LOC110865477	AT2G19490	816468
LOC110865478	AT5G57000	835802
LOC110865479	AT4G33050	829442
LOC110865480	AT4G26200	828726
LOC110865481	AT5G56750	835777
LOC110865482	AT1G53540	841789
LOC110865484	AT5G01470	831788
LOC110865486	AT1G53540	841789
LOC110865487	AT2G45910	819199
LOC110865489	AT2G39700	818553
LOC110865490	AT5G01410	831738
LOC110865492	AT2G14750	815963
LOC110865494	AT4G40040	830165
LOC110865495	AT5G59400	836059
LOC110865498	AT2G18700	816385
LOC110865500	AT5G57700	835877
LOC110865501	AT5G41220	834124
LOC110865503	AT2G36910	818265
LOC110865504	AT3G26040	822201
LOC110865506	AT5G59020	836019
LOC110865507	AT5G62700	836391
LOC110865511	AT4G16280	827323
LOC110865512	AT1G07540	837268
LOC110865513	AT1G07530	837267
LOC110865514	AT5G59480	836067
LOC110865515	AT2G29090	817457
LOC110865516	AT2G29190	817468
LOC110865518	AT3G46620	823815
LOC110865519	AT3G46640	823817
LOC110865520	AT2G29380	817487
LOC110865521	AT5G59160	836034
LOC110865522	AT1G07410	837253
LOC110865523	AT5G53390	835420
LOC110865524	AT5G53390	835420
LOC110865527	AT4G25760	828681
LOC110865529	AT4G13370	826968
LOC110865530	AT4G29000	829021
LOC110865531	AT4G29080	829029
LOC110865532	AT2G44260	819034
LOC110865534	AT5G02310	830916
LOC110865535	AT4G38180	829974
LOC110865536	AT2G41560	818754
LOC110865537	AT5G04160	830294
LOC110865539	AT4G25650	828670
LOC110865540	AT3G54940	824659
LOC110865541	AT5G57100	835814
LOC110865542	AT4G30160	829139
LOC110865543	AT5G57330	835838
LOC110865545	AT4G30190	829142
LOC110865546	AT2G18650	816380
LOC110865547	AT5G58870	836004
LOC110865548	AT2G38080	818386
LOC110865551	AT4G38180	829974
LOC110865554	AT2G38080	818386
LOC110865555	AT2G38070	818385
LOC110865556	AT5G06990	830590
LOC110865557	AT5G57300	835835
LOC110865558	AT5G57280	835833
LOC110865559	AT4G03560	825655
LOC110865560	AT3G08640	820011
LOC110865561	AT2G38610	818443
LOC110865562	AT1G73590	843693
LOC110865563	AT3G02750	820909
LOC110865566	AT1G18335	838414
LOC110865567	AT3G18000	821324
LOC110865569	AT3G60910	825262
LOC110865570	AT3G52040	824367
LOC110865572	AT3G24090	821995
LOC110865574	AT4G30850	829209
LOC110865575	AT4G30840	829208
LOC110865578	AT3G20060	821545
LOC110865579	AT1G57800	842155
LOC110865580	AT4G13460	826978
LOC110865581	AT5G20050	832127
LOC110865582	AT5G25450	832619
LOC110865583	AT2G26650	817206
LOC110865586	AT4G30380	829161
LOC110865588	AT5G19540	832074
LOC110865589	AT4G13250	826942
LOC110865590	AT4G21160	827864
LOC110865592	AT5G21222	832244
LOC110865594	AT3G03940	819551
LOC110865595	AT1G08510	837372
LOC110865596	AT5G25510	832626
LOC110865598	AT3G24420	822032
LOC110865599	AT3G24440	822034
LOC110865600	AT3G24440	822034
LOC110865602	AT3G24440	822034
LOC110865604	AT3G24440	822034
LOC110865605	AT2G36310	818204
LOC110865608	AT3G25910	822188
LOC110865609	AT5G20060	832128
LOC110865610	AT3G19360	821470
LOC110865612	AT5G20070	832129
LOC110865614	AT5G20110	832133
LOC110865615	AT1G55270	841972
LOC110865616	AT2G34160	817977
LOC110865617	AT5G25400	832612
LOC110865618	AT3G07420	819930
LOC110865619	AT5G21970	832257
LOC110865620	AT5G15050	831357
LOC110865621	AT2G26680	817209
LOC110865622	AT5G65750	836704
LOC110865625	AT5G20200	832143
LOC110865626	AT2G26470	817188
LOC110865627	AT5G35410	833502
LOC110865628	AT3G01300	820989
LOC110865630	AT1G60430	842338
LOC110865632	AT5G34940	833437
LOC110865633	AT5G58070	835919
LOC110865634	AT4G30600	829183
LOC110865636	AT5G48520	834908
LOC110865637	AT2G03200	814849
LOC110865638	AT1G19025	838484
LOC110865639	AT5G20990	832224
LOC110865640	AT5G21160	832242
LOC110865641	AT3G18670	821398
LOC110865642	AT3G22142	5008021
LOC110865643	AT3G42170	3769417
LOC110865645	AT5G04590	830336
LOC110865646	AT5G48500	834906
LOC110865647	AT4G18530	827585
LOC110865651	AT1G10270	837566
LOC110865652	AT1G10280	837567
LOC110865654	AT5G49890	835052
LOC110865659	AT4G34670	829619
LOC110865660	AT2G38500	818432
LOC110865661	AT2G25710	817112
LOC110865663	AT2G38550	818437
LOC110865664	AT3G52850	824451
LOC110865665	AT1G80560	844395
LOC110865666	AT5G43580	834378
LOC110865667	AT3G06150	819789
LOC110865668	AT5G25760	832645
LOC110865669	AT4G33090	829446
LOC110865670	AT3G08610	820008
LOC110865672	AT2G17080	816213
LOC110865676	AT1G36370	840543
LOC110865679	AT4G33940	829539
LOC110865680	AT1G60940	842385
LOC110865681	AT1G58110	842178
LOC110865683	AT1G34470	840349
LOC110865684	AT1G58070	842174
LOC110865687	AT2G37990	818377
LOC110865688	AT4G24330	828536
LOC110865689	AT1G15380	838107
LOC110865690	AT5G49960	835060
LOC110865691	AT4G29890	829111
LOC110865694	AT5G57110	835815
LOC110865695	AT4G29890	829111
LOC110865696	AT3G05600	819726
LOC110865697	AT5G36740	833643
LOC110865698	AT3G22440	821815
LOC110865700	AT5G33280	833300
LOC110865701	AT5G06460	830534
LOC110865702	AT1G56290	842082
LOC110865703	AT3G08943	3768764
LOC110865705	AT3G08943	3768764
LOC110865706	AT3G51860	824349
LOC110865708	AT3G51860	824349
LOC110865709	AT5G04910	830373
LOC110865710	AT2G27170	817259
LOC110865712	AT4G14040	827040
LOC110865713	AT5G16860	831549
LOC110865715	AT2G26770	817218
LOC110865716	AT2G36530	818226
LOC110865717	AT3G53000	824466
LOC110865719	AT5G05010	830383
LOC110865720	AT2G36650	818237
LOC110865721	AT5G03650	831769
LOC110865725	AT5G62865	10723117
LOC110865727	AT4G37820	829938
LOC110865729	AT1G27040	839593
LOC110865732	AT3G62020	825375
LOC110865735	AT2G13770	815861
LOC110865737	AT3G62020	825375
LOC110865738	AT3G62020	825375
LOC110865741	AT4G33500	829488
LOC110865742	AT3G62020	825375
LOC110865743	AT1G33540	840248
LOC110865747	AT4G30935	829218
LOC110865748	AT1G13980	837958
LOC110865749	AT5G57940	835905
LOC110865753	AT5G58160	835928
LOC110865756	AT2G24260	816961
LOC110865758	AT5G58070	835919
LOC110865759	AT5G25450	832619
LOC110865760	AT3G05620	819728
LOC110865761	AT3G05640	819731
LOC110865762	AT3G05625	819729
LOC110865763	AT5G04200	830299
LOC110865765	AT3G08950	820046
LOC110865767	AT3G51820	824345
LOC110865768	AT3G51800	824343
LOC110865769	AT3G22110	821774
LOC110865770	AT2G40070	818595
LOC110865771	AT2G38120	818390
LOC110865773	AT5G01230	830268
LOC110865774	AT2G38100	818388
LOC110865779	AT1G55840	842034
LOC110865780	AT1G09540	837480
LOC110865784	AT5G58300	835942
LOC110865785	AT5G58290	835941
LOC110865786	AT2G38610	818443
LOC110865787	AT4G12770	826889
LOC110865788	AT3G61560	825329
LOC110865789	AT5G53390	835420
LOC110865791	AT5G19430	832063
LOC110865792	AT5G12170	831090
LOC110865793	AT5G12180	831091
LOC110865794	AT3G12250	820405
LOC110865795	AT5G61330	836254
LOC110865796	AT3G57430	824910
LOC110865797	AT3G07910	819982
LOC110865798	AT5G01110	831824
LOC110865804	AT5G27700	832832
LOC110865805	AT1G76860	844021
LOC110865806	AT2G30490	817599
LOC110865807	AT4G14130	827051
LOC110865809	AT1G76690	844002
LOC110865811	AT1G33980	840295
LOC110865813	AT1G57770	842152
LOC110865814	AT5G17680	831634
LOC110865815	AT4G13330	826963
LOC110865816	AT1G60000	842294
LOC110865817	AT3G24320	822021
LOC110865818	AT1G07820	837297
LOC110865819	AT3G17205	820979
LOC110865823	AT2G02240	814755
LOC110865824	AT5G36930	833662
LOC110865826	AT4G05460	825896
LOC110865828	AT1G26830	839226
LOC110865829	AT2G36480	818222
LOC110865830	AT5G03730	831748
LOC110865831	AT5G42820	834293
LOC110865832	AT3G12940	820479
LOC110865833	AT5G26742	832713
LOC110865835	AT1G09570	837483
LOC110865838	AT5G49720	835035
LOC110865839	AT5G35910	833577
LOC110865842	AT5G56270	835726
LOC110865843	AT3G20060	821545
LOC110865844	AT1G50420	841464
LOC110865845	AT1G50510	841473
LOC110865850	AT2G40880	818685
LOC110865853	AT1G43722	840961
LOC110865854	AT1G04630	839465
LOC110865856	AT1G07900	837305
LOC110865857	AT4G21160	827864
LOC110865858	AT5G45140	834550
LOC110865859	AT5G20610	832183
LOC110865861	AT3G63460	825521
LOC110865862	AT1G29790	839857
LOC110865863	AT4G19490	827690
LOC110865866	AT2G46820	819295
LOC110865867	AT1G01110	839394
LOC110865868	AT3G43210	823396
LOC110865870	AT2G27930	817337
LOC110865871	AT1G65480	842859
LOC110865872	AT1G65480	842859
LOC110865875	AT3G17730	821041
LOC110865876	AT5G20520	832174
LOC110865877	AT1G48410	841262
LOC110865878	AT1G73390	843674
LOC110865879	AT3G18040	821329
LOC110865880	AT1G18160	838395
LOC110865881	AT5G42170	834222
LOC110865883	AT5G06300	830518
LOC110865884	AT4G31790	829307
LOC110865888	AT3G55290	824695
LOC110865890	AT5G61790	836301
LOC110865891	AT5G07360	830627
LOC110865892	AT1G69600	843296
LOC110865893	AT1G19920	838580
LOC110865894	AT5G42150	834220
LOC110865896	AT2G40890	818686
LOC110865899	AT3G48970	824058
LOC110865900	AT5G17680	831634
LOC110865901	AT5G36930	833662
LOC110865905	AT1G75900	843923
LOC110865906	AT1G75900	843923
LOC110865909	AT5G22340	832294
LOC110865910	AT1G76310	843964
LOC110865911	AT5G46160	834658
LOC110865913	AT5G42330	834239
LOC110865914	AT1G20560	838644
LOC110865915	AT5G42320	834237
LOC110865918	AT1G42440	840848
LOC110865919	AT1G05780	837086
LOC110865920	AT5G43130	834330
LOC110865921	AT3G18880	821421
LOC110865922	AT1G20550	838643
LOC110865924	AT5G36930	833662
LOC110865926	AT1G42470	840851
LOC110865927	AT1G76350	843967
LOC110865928	AT1G76360	843968
LOC110865932	AT5G41880	834193
LOC110865933	AT1G75760	843909
LOC110865935	AT4G38840	830039
LOC110865936	AT4G38840	830039
LOC110865937	AT4G38840	830039
LOC110865941	AT4G38840	830039
LOC110865943	AT3G14470	820670
LOC110865945	AT1G76020	843933
LOC110865949	AT5G42170	834222
LOC110865950	AT1G20030	838592
LOC110865953	AT4G24180	828519
LOC110865955	AT4G24200	828521
LOC110865956	AT3G18490	821379
LOC110865958	AT1G67060	843026
LOC110865959	AT1G73840	843720
LOC110865960	AT1G34130	840312
LOC110865961	AT1G75710	843905
LOC110865962	AT3G13080	820496
LOC110865963	AT4G38230	829980
LOC110865964	AT1G47840	841200
LOC110865969	AT1G20310	838619
LOC110865970	AT5G27280	832786
LOC110865971	AT2G17010	816204
LOC110865972	AT1G20370	838625
LOC110865975	AT5G05140	830396
LOC110865976	AT3G55440	824710
LOC110865978	AT3G23020	821876
LOC110865979	AT5G42270	834232
LOC110865980	AT4G35230	829676
LOC110865981	AT5G10330	830897
LOC110865982	AT1G03260	839546
LOC110865983	AT5G64570	836578
LOC110865984	AT1G33540	840248
LOC110865985	AT1G22040	838809
LOC110865986	AT5G48910	834949
LOC110865987	AT1G15120	838075
LOC110865988	AT1G25280	839112
LOC110865989	AT1G18740	838456
LOC110865990	AT1G36990	840609
LOC110865991	AT1G33540	840248
LOC110865992	AT3G26070	822204
LOC110865993	AT3G16030	820848
LOC110865994	AT5G24690	832541
LOC110865995	AT1G20300	838618
LOC110865996	AT1G54850	841924
LOC110865997	AT1G76065	5007850
LOC110866000	AT4G04940	825833
LOC110866004	AT1G20720	838662
LOC110866005	AT5G42360	834242
LOC110866006	AT4G02750	828187
LOC110866007	AT1G42540	840859
LOC110866010	AT1G20810	838672
LOC110866011	AT2G33670	817932
LOC110866012	AT1G20830	838675
LOC110866013	AT2G33630	817929
LOC110866015	AT5G08280	830724
LOC110866016	AT4G35900	829744
LOC110866017	AT3G12640	820444
LOC110866018	AT1G51200	841543
LOC110866019	AT1G51200	841543
LOC110866021	AT2G47300	819343
LOC110866023	AT1G02900	839389
LOC110866025	AT5G13720	831217
LOC110866027	AT5G57520	835856
LOC110866028	AT2G05642	819430
LOC110866033	AT1G62710	842569
LOC110866034	AT5G15920	831449
LOC110866035	AT2G13770	815861
LOC110866036	AT4G12410	826850
LOC110866040	AT1G33710	840262
LOC110866044	AT3G09510	820108
LOC110866046	AT1G17860	838365
LOC110866047	AT1G17860	838365
LOC110866049	AT1G17860	838365
LOC110866054	AT4G23160	828415
LOC110866056	AT5G48050	834857
LOC110866057	AT1G17860	838365
LOC110866058	AT1G17860	838365
LOC110866059	AT1G17860	838365
LOC110866061	AT5G53670	835448
LOC110866062	AT4G23200	828419
LOC110866065	AT2G45560	819164
LOC110866069	AT5G20480	832170
LOC110866074	AT5G12470	831122
LOC110866076	AT4G23100	828409
LOC110866078	AT4G16260	827320
LOC110866079	AT4G23160	828415
LOC110866084	AT1G63690	842673
LOC110866137	AT2G43240	818925
LOC110866140	AT3G63470	825522
LOC110866151	AT3G63470	825522
LOC110866155	AT5G43940	834417
LOC110866156	AT5G17210	831585
LOC110866160	AT5G41210	834123
LOC110866174	AT4G27860	828899
LOC110866175	AT2G21930	816729
LOC110866179	AT3G57230	824890
LOC110866182	AT3G14260	820646
LOC110866185	AT3G61220	825294
LOC110866189	AT4G34050	829551
LOC110866205	AT5G52020	835277
LOC110866207	AT1G12600	837816
LOC110866212	AT2G34040	817965
LOC110866215	AT3G18440	821373
LOC110866233	AT3G15850	820828
LOC110866236	AT2G40820	818679
LOC110866247	AT5G67300	836865
LOC110866250	AT2G47810	819393
LOC110866251	AT5G18560	831974
LOC110866263	AT4G23160	828415
LOC110866265	AT5G66380	836770
LOC110866268	AT3G10760	820245
LOC110866270	AT5G65630	836689
LOC110866271	AT3G42170	3769417
LOC110866282	AT2G40960	818696
LOC110866296	AT3G12600	820440
LOC110866300	AT1G64380	842745
LOC110866303	AT1G22810	838887
LOC110866318	AT4G35690	829721
LOC110866319	AT4G35690	829721
LOC110866320	AT4G35690	829721
LOC110866339	AT5G37690	833748
LOC110866342	AT4G35690	829721
LOC110866350	AT1G73950	843732
LOC110866358	AT1G75250	843862
LOC110866359	AT4G37260	829880
LOC110866360	AT4G37260	829880
LOC110866362	AT4G37260	829880
LOC110866365	AT1G43722	840961
LOC110866372	AT2G40880	818685
LOC110866381	AT3G03430	28718660
LOC110866384	AT5G27870	832850
LOC110866385	AT5G06150	830502
LOC110866394	AT4G04220	825737
LOC110866397	AT4G38180	829974
LOC110866403	AT4G23160	828415
LOC110866405	AT2G41140	818713
LOC110866410	AT4G27860	828899
LOC110866420	AT2G32560	817817
LOC110866424	AT1G19260	838509
LOC110866425	AT5G41980	834203
LOC110866430	AT1G09340	837455
LOC110866436	AT3G61220	825294
LOC110866440	AT1G80270	844367
LOC110866442	AT2G13770	815861
LOC110866444	AT4G38180	829974
LOC110866446	AT5G22250	832285
LOC110866447	AT3G42170	3769417
LOC110866450	AT4G38180	829974
LOC110866452	AT3G24255	822013
LOC110866454	AT2G36780	818250
LOC110866455	AT2G36780	818250
LOC110866456	AT3G03341	6240770
LOC110866458	AT5G40470	834045
LOC110866459	AT4G02340	828063
LOC110866461	AT3G24255	822013
LOC110866469	AT4G23160	828415
LOC110866473	AT3G21360	821690
LOC110866475	AT2G43410	818942
LOC110866477	AT4G38180	829974
LOC110866478	AT4G23160	828415
LOC110866480	AT5G23890	832454
LOC110866485	AT4G21820	828270
LOC110866488	AT3G51700	824333
LOC110866495	AT5G18590	831977
LOC110866496	AT1G43760	840968
LOC110866503	AT3G24255	822013
LOC110866504	AT5G18880	832006
LOC110866512	AT5G48050	834857
LOC110866516	AT3G58630	825032
LOC110866522	AT1G70530	843390
LOC110866524	AT2G22570	816789
LOC110866525	AT5G04130	830291
LOC110866531	AT2G22570	816789
LOC110866533	AT1G24764	839083
LOC110866547	AT4G15680	827245
LOC110866550	AT4G23160	828415
LOC110866551	AT5G04040	830283
LOC110866556	AT4G23160	828415
LOC110866558	AT3G54470	824612
LOC110866559	AT3G03280	821302
LOC110866561	AT5G15770	831433
LOC110866562	AT3G24255	822013
LOC110866564	AT5G04020	830281
LOC110866567	AT4G15680	827245
LOC110866574	AT2G41430	818741
LOC110866584	AT4G23160	828415
LOC110866590	AT3G14940	820723
LOC110866593	AT4G23160	828415
LOC110866594	AT5G50920	835165
LOC110866595	AT4G38180	829974
LOC110866596	AT4G38180	829974
LOC110866597	AT2G13770	815861
LOC110866609	AT3G10190	820181
LOC110866612	AT2G13770	815861
LOC110866613	AT2G13770	815861
LOC110866614	AT3G51700	824333
LOC110866620	AT4G23810	828481
